day,error_rate,mean_entropy,std_entropy,mean_confidence,std_confidence,entropy_error_correlation,drift_intensity,accuracy,psi,avg_entropy,avg_confidence,drift_type_encoded,error_rate_lag_1,error_rate_lag_3,error_rate_lag_7,error_rate_roll_mean_7,error_rate_roll_std_7,error_rate_trend_7,mean_entropy_lag_1,mean_entropy_lag_3,mean_entropy_lag_7,mean_entropy_roll_mean_7,mean_entropy_roll_std_7,mean_entropy_trend_7,std_entropy_lag_1,std_entropy_lag_3,std_entropy_lag_7,std_entropy_roll_mean_7,std_entropy_roll_std_7,std_entropy_trend_7,mean_confidence_lag_1,mean_confidence_lag_3,mean_confidence_lag_7,mean_confidence_roll_mean_7,mean_confidence_roll_std_7,mean_confidence_trend_7,std_confidence_lag_1,std_confidence_lag_3,std_confidence_lag_7,std_confidence_roll_mean_7,std_confidence_roll_std_7,std_confidence_trend_7,entropy_error_correlation_lag_1,entropy_error_correlation_lag_3,entropy_error_correlation_lag_7,entropy_error_correlation_roll_mean_7,entropy_error_correlation_roll_std_7,entropy_error_correlation_trend_7,drift_intensity_lag_1,drift_intensity_lag_3,drift_intensity_lag_7,drift_intensity_roll_mean_7,drift_intensity_roll_std_7,drift_intensity_trend_7,accuracy_lag_1,accuracy_lag_3,accuracy_lag_7,accuracy_roll_mean_7,accuracy_roll_std_7,accuracy_trend_7,psi_lag_1,psi_lag_3,psi_lag_7,psi_roll_mean_7,psi_roll_std_7,psi_trend_7,avg_entropy_lag_1,avg_entropy_lag_3,avg_entropy_lag_7,avg_entropy_roll_mean_7,avg_entropy_roll_std_7,avg_entropy_trend_7,avg_confidence_lag_1,avg_confidence_lag_3,avg_confidence_lag_7,avg_confidence_roll_mean_7,avg_confidence_roll_std_7,avg_confidence_trend_7,failure_in_next_7_days
23,0.0,0.0002616875752548,0.00014997572500056653,0.23333332454953956,0.42364125699966537,0.0,0.0941176470588235,1.0,0.234987489575964,0.0002616875752548,0.9999847903891272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025814756717271,0.00025224755370255997,0.00025814756717271,0.0002559561335980829,7.191519341346204e-06,5.900013470150073e-07,0.0001476805815513671,0.00014357947311892884,0.00014768058155136706,0.00014597205337042444,5.03420854654011e-06,4.3405235735039945e-07,0.2233337497938255,0.20666779186763534,0.2233337497938255,0.21714353684981202,0.020314116124418115,0.0016665957926190245,0.4171580914353065,0.4055735584623641,0.41715809143530647,0.4123319568979263,0.01422029089472083,0.0012260816626883883,0.0,0.0,0.0,0.0,0.0,0.0,0.0823529411764705,0.0588235294117647,0.0117647058823529,0.058823529411764656,0.025414669405521024,0.011764705882352944,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.1850921529142774,0.144349212115568,0.1343702696235318,0.1736657500393923,0.0423589762052429,0.016312801326633056,0.0002581475671727,0.0002522475537025,0.0002581475671727,0.00025595613359805715,7.191519341351303e-06,5.900013470214222e-07,0.9999850173617556,0.9999853956494696,0.9999850173617556,0.9999851578686209,4.6109444078477986e-07,-3.782877130346652e-08,0
24,0.0,0.00025106755100853004,0.00014271574863500126,0.20333460028239733,0.4031337681158189,0.0,0.1058823529411764,1.0,0.2132821405357955,0.0002510675510085,0.9999854713070124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002616875752548,0.00024634754023241,0.00024752754292643996,0.00025646184903838147,6.600183897698328e-06,-1.137859740671769e-06,0.00014997572500056653,0.0001391068757218708,0.00014003278034675792,0.0001463553345544592,4.589113192444085e-06,-7.633050105401652e-07,0.23333332454953956,0.1900018339414452,0.19333502552668325,0.2185720475291997,0.01864375186610572,-0.0032141490286223704,0.42364125699966537,0.392939668655624,0.3955551012474482,0.41341462359340786,0.012963015723734032,-0.0021561322283199765,0.0,0.0,0.0,0.0,0.0,0.0,0.0941176470588235,0.0705882352941176,0.0235294117647058,0.0705882352941176,0.02541466940552101,0.011764705882352938,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.234987489575964,0.2272563220526423,0.1408728458245663,0.18400993499813936,0.04185444198416176,0.015872713991986823,0.0002616875752548,0.0002463475402324,0.0002475275429264,0.0002564618490383572,6.600183897701249e-06,-1.1378597406678512e-06,0.9999847903891272,0.9999857739371836,0.9999856982796408,0.9999851254439596,4.231801319169352e-07,7.295548769073234e-08,0
25,0.0,0.00028174762105331,0.00016090052459401206,0.289997581498586,0.4545008899984005,0.0,0.1176470588235294,1.0,0.1931910464888763,0.0002817476210533,0.9999835042108998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025106755100853004,0.00025814756717271,0.00026286757794883003,0.00025915899805330716,1.1610262549115792e-05,2.486434248134646e-06,0.00014271574863500126,0.0001476805815513671,0.00015071446892673995,0.0001478104853640695,7.119199545577764e-06,1.4178416897377536e-06,0.20333460028239733,0.2233337497938255,0.2366665161347776,0.22619077115260097,0.032795882269513736,0.00702351084032298,0.4031337681158189,0.4171580914353065,0.42572801074253785,0.4175250349156739,0.02010983206988079,0.004005023050662138,0.0,0.0,0.0,0.0,0.0,0.0,0.1058823529411764,0.0823529411764705,0.0352941176470588,0.08235294117647055,0.02541466940552103,0.011764705882352948,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.2132821405357955,0.1850921529142774,0.1399238941969367,0.19161952818270214,0.03707231298078483,0.010558398680108253,0.0002510675510085,0.0002581475671727,0.0002628675779488,0.00025915899805328574,1.161026254912235e-05,2.4864342481392947e-06,0.9999854713070124,0.9999850173617556,0.9999847147315843,0.9999849525124331,7.444084154909103e-07,-1.59421250862504e-07,0
26,0.0,0.00026876759141898,0.00015421933899134303,0.25333247406096776,0.43562833000942824,0.0,0.1294117647058823,1.0,0.2606624482978191,0.000268767591419,0.9999843364438704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00028174762105331,0.0002616875752548,0.00026286757794883003,0.00026000185712047143,1.2127020797459374e-05,4.045723522388577e-06,0.00016090052459401206,0.00014997572500056653,0.00015071446892673992,0.00014831118108758426,7.471985722787742e-06,2.5193593730414e-06,0.289997581498586,0.23333332454953956,0.2366665161347776,0.22857162228491384,0.03425558592417114,0.011428085435101803,0.4545008899984005,0.42364125699966537,0.4257280107425379,0.4189393662395154,0.021106358538179423,0.007116515500259205,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0941176470588235,0.0470588235294117,0.09411764705882349,0.02541466940552103,0.011764705882352943,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.1931910464888763,0.234987489575964,0.1431783335957915,0.20840297314013467,0.03806732118018664,0.011035683751454983,0.0002817476210533,0.0002616875752548,0.0002628675779488,0.0002600018571204571,1.212702079747097e-05,4.0457235223964365e-06,0.9999835042108998,0.9999847903891272,0.9999847147315843,0.9999848984713313,7.775411019712364e-07,-2.593972895396051e-07,0
27,0.0,0.00026522758333689,0.0001521536554713835,0.24333289930525362,0.42979332729178304,0.0,0.1411764705882353,1.0,0.3298308092956673,0.0002652275833369,0.9999845634164988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026876759141898,0.00025106755100853004,0.00025224755370255997,0.0002618561470682329,1.172957838863942e-05,3.4978651287317845e-06,0.00015421933899134303,0.00014271574863500126,0.00014357947311892884,0.00014953606428079206,7.267009943112306e-06,2.255094775783417e-06,0.25333247406096776,0.20333460028239733,0.20666779186763534,0.23380949477600213,0.03313291756129557,0.009880532199098438,0.43562833000942824,0.4031337681158189,0.4055735584623641,0.42239933321514667,0.020527356856701626,0.0063700387876948605,0.0,0.0,0.0,0.0,0.0,0.0,0.1294117647058823,0.1058823529411764,0.0588235294117647,0.10588235294117643,0.02541466940552105,0.011764705882352953,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.2606624482978191,0.2132821405357955,0.144349212115568,0.2349003441658631,0.049026839663103096,0.01489527176460967,0.000268767591419,0.0002510675510085,0.0002522475537025,0.00026185614706822856,1.1729578388646316e-05,3.4978651287357126e-06,0.9999843364438704,0.9999854713070124,0.9999853956494696,0.9999847795809068,7.52058519466313e-07,-2.2427057329064874e-07,0
28,0.0,0.0002616875752548,0.00014997572500056655,0.23333332454953956,0.4236412569996653,0.0,0.1529411764705882,1.0,0.2918284754929501,0.0002616875752548,0.9999847903891272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026522758333689,0.00028174762105331,0.00024634754023241,0.00026404758064286,9.586387203873642e-06,1.2642886007464455e-06,0.0001521536554713835,0.00016090052459401206,0.0001391068757218708,0.0001510887570348914,5.648096214807076e-06,8.123172016276558e-07,0.24333289930525362,0.289997581498586,0.1900018339414452,0.2399997077200156,0.027078976448483127,0.003571276698469321,0.42979332729178304,0.4545008899984005,0.392939668655624,0.4267852744071526,0.01595435914770147,0.002294578541818642,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.1176470588235294,0.0705882352941176,0.11764705882352937,0.025414669405521048,0.011764705882352951,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3298308092956673,0.1931910464888763,0.2272563220526423,0.24412493751447853,0.053242394213172416,0.019902711247766026,0.0002652275833369,0.0002817476210533,0.0002463475402324,0.0002640475806428571,9.58638720388012e-06,1.2642886007499997e-06,0.9999845634164988,0.9999835042108998,0.9999857739371836,0.9999846390740416,6.14644783455802e-07,-8.106165299080514e-08,0
29,0.0,0.00026404758064285997,0.00015144038454726087,0.2399997077200156,0.42777852795758725,0.0,0.1647058823529411,1.0,0.3264163067168693,0.0002640475806428,0.9999846390740416,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002616875752548,0.00026876759141898,0.00025814756717271,0.00026489043971002424,9.23408431607141e-06,4.214295335821397e-07,0.00014997572500056655,0.00015421933899134303,0.0001476805815513671,0.00015162587174859054,5.445096898151616e-06,3.63109366020907e-07,0.23333332454953956,0.25333247406096776,0.2233337497938255,0.24238055885232848,0.02608381514332798,0.001190425566156447,0.4236412569996653,0.43562833000942824,0.4171580914353065,0.42830247962462126,0.015380940444923625,0.0010256867119586522,0.0,0.0,0.0,0.0,0.0,0.0,0.1529411764705882,0.1294117647058823,0.0823529411764705,0.1294117647058823,0.025414669405521027,0.01176470588235294,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.2918284754929501,0.2606624482978191,0.1850921529142774,0.26431410234342023,0.05391706347317818,0.020286388719422007,0.0002616875752548,0.000268767591419,0.0002581475671727,0.00026489043971001427,9.234084316078122e-06,4.2142953357859374e-07,0.9999847903891272,0.9999843364438704,0.9999850173617556,0.9999845850329396,5.920563852101954e-07,-2.702055105338749e-08,0
30,0.0,0.00025342755639659,0.0001444283599827224,0.21000098345287338,0.4079714365058049,0.0,0.1764705882352941,1.0,0.3505066142074526,0.0002534275563966,0.9999853199919267,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026404758064285997,0.00026522758333689,0.0002616875752548,0.0002637104370159943,1.0189883770774323e-05,-1.264288600746411e-06,0.00015144038454726087,0.0001521536554713835,0.00014997572500056653,0.00015083339103175568,6.0906963600980884e-06,-6.437878586112677e-07,0.2399997077200156,0.24333289930525362,0.23333332454953956,0.23904736726709047,0.028783692623022855,-0.0035712766984693127,0.42777852795758725,0.42979332729178304,0.42364125699966537,0.42606393383978397,0.017204586022074673,-0.0018185282829082405,0.0,0.0,0.0,0.0,0.0,0.0,0.1647058823529411,0.1411764705882353,0.0941176470588235,0.14117647058823526,0.025414669405521034,0.01176470588235295,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3264163067168693,0.3298308092956673,0.234987489575964,0.2808168344336329,0.06069735870331599,0.02533178459521744,0.0002640475806428,0.0002652275833369,0.0002616875752548,0.0002637104370159857,1.0189883770777385e-05,-1.264288600746433e-06,0.9999846390740416,0.9999845634164988,0.9999847903891272,0.9999846606904824,6.533388199561096e-07,8.106165301772099e-08,0
31,0.0,0.00024280753215031998,0.00013622990867884202,0.18000225918573115,0.3848130072612499,0.0,0.188235294117647,1.0,0.3424782541675844,0.0002428075321503,0.999986000909812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025342755639659,0.0002616875752548,0.00025106755100853004,0.00026253043432196427,1.218157357303514e-05,-5.31001212313499e-06,0.0001444283599827224,0.00014997572500056655,0.00014271574863500126,0.00014990684246659003,7.788192194496267e-06,-3.368109881674065e-06,0.21000098345287338,0.23333332454953956,0.20333460028239733,0.23571417568185243,0.03440968290498346,-0.0149993621335711,0.4079714365058049,0.4236412569996653,0.4031337681158189,0.4234466822891313,0.021999557135122645,-0.009514008376889059,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.1529411764705882,0.1058823529411764,0.1529411764705882,0.025414669405521013,0.011764705882352936,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3505066142074526,0.2918284754929501,0.2132821405357955,0.299273422095317,0.05621638629482215,0.02229055186702119,0.0002534275563966,0.0002616875752548,0.0002510675510085,0.0002625304343219571,1.2181573573037414e-05,-5.310012123139289e-06,0.9999853199919267,0.9999847903891272,0.9999854713070124,0.9999847363480253,7.810388304657627e-07,3.404589426036299e-07,0
32,0.0,0.00025342755639659,0.0001444283599827224,0.21000098345287338,0.40797143650580486,0.0,0.2,1.0,0.4546184428742051,0.0002534275563966,0.9999853199919267,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00024280753215031998,0.00026404758064285997,0.00028174762105331,0.0002584847107995757,9.030793405631694e-06,-3.5400080820899874e-06,0.00013622990867884202,0.00015144038454726087,0.00016090052459401206,0.0001475536760935487,6.249354709397792e-06,-2.384564129599598e-06,0.18000225918573115,0.2399997077200156,0.289997581498586,0.22428609024675064,0.025509572766203567,-0.009999574755714082,0.3848130072612499,0.42777852795758725,0.4545008899984005,0.41679961750447475,0.017652753367360455,-0.006735755038064172,0.0,0.0,0.0,0.0,0.0,0.0,0.188235294117647,0.1647058823529411,0.1176470588235294,0.16470588235294112,0.025414669405521013,0.011764705882352941,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3424782541675844,0.3264163067168693,0.1931910464888763,0.33662019300750684,0.060658646693067225,0.02378003614955341,0.0002428075321503,0.0002640475806428,0.0002817476210533,0.0002584847107995714,9.030793405634427e-06,-3.540008082092846e-06,0.999986000909812,0.9999846390740416,0.9999835042108998,0.9999849957453149,5.790221007328216e-07,2.269726283909072e-07,0
33,0.0,0.00024870754562047,0.00014094269099075663,0.19666821711192128,0.39812535512673136,0.0,0.2117647058823529,1.0,0.4041146126178185,0.0002487075456205,0.999985622622098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025342755639659,0.00025342755639659,0.00026876759141898,0.00025561898997121714,8.383517671152773e-06,-3.118578548507846e-06,0.0001444283599827224,0.0001444283599827224,0.00015421933899134303,0.00014565701209346492,5.893772526447509e-06,-2.1406464052138377e-06,0.21000098345287338,0.21000098345287338,0.25333247406096776,0.21619119639688683,0.023681192168083464,-0.008809149189557625,0.40797143650580486,0.4079714365058049,0.43562833000942824,0.4114420496640895,0.016648328931664746,-0.0060467527921147695,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1764705882352941,0.1294117647058823,0.17647058823529407,0.025414669405520993,0.011764705882352946,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.4546184428742051,0.3505066142074526,0.2606624482978191,0.35711335933893534,0.05465491308342999,0.02016047472070283,0.0002534275563966,0.0002534275563966,0.000268767591419,0.00025561898997121426,8.383517671144677e-06,-3.1185785485035918e-06,0.9999853199919267,0.9999853199919267,0.9999843364438704,0.9999851794850615,5.375211009263094e-07,1.999520774508215e-07,0
34,0.0,0.0002380875213742,0.0001321487436267031,0.16666949284477903,0.37328480899646616,0.0,0.2235294117647059,1.0,0.4813677137795683,0.0002380875213742,0.9999863035399832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00024870754562047,0.00024280753215031998,0.00026522758333689,0.0002517418382622614,9.41188431662086e-06,-3.6242939888064228e-06,0.00014094269099075663,0.00013622990867884202,0.0001521536554713835,0.00014279916754422487,6.970357966393074e-06,-2.659868972664245e-06,0.19666821711192128,0.18000225918573115,0.24333289930525362,0.20523928118824766,0.0265860525269248,-0.010237659868945384,0.39812535512673136,0.3848130072612499,0.42979332729178304,0.40336940419332995,0.01968939447106677,-0.007513417488261033,0.0,0.0,0.0,0.0,0.0,0.0,0.2117647058823529,0.188235294117647,0.1411764705882353,0.18823529411764703,0.025414669405520986,0.011764705882352962,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.4041146126178185,0.3424782541675844,0.3298308092956673,0.3787614885509211,0.06992528598068909,0.0295759341188752,0.0002487075456205,0.0002428075321503,0.0002652275833369,0.0002517418382622571,9.411884316609916e-06,-3.6242939887999743e-06,0.999985622622098,0.999986000909812,0.9999845634164988,0.9999854280741308,6.034562838316171e-07,2.323767386791989e-07,0
35,0.0,0.00024752754292643996,0.0001400327803467579,0.19333502552668325,0.3955551012474479,0.0,0.2352941176470588,1.0,0.3841049388213128,0.0002475275429264,0.9999856982796403,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002380875213742,0.00025342755639659,0.0002616875752548,0.00024971897650106714,8.383517671152765e-06,-2.6550060615674907e-06,0.0001321487436267031,0.0001444283599827224,0.00014997572500056655,0.00014137874687939506,6.238884759107777e-06,-1.9310451072011666e-06,0.16666949284477903,0.21000098345287338,0.23333332454953956,0.19952523847069673,0.023681192168083474,-0.007499681066785552,0.37328480899646616,0.40797143650580486,0.4236412569996653,0.3993570962287275,0.01762317856182709,-0.005454685260129038,0.0,0.0,0.0,0.0,0.0,0.0,0.2235294117647059,0.2,0.1529411764705882,0.19999999999999998,0.025414669405520954,0.011764705882352958,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.4813677137795683,0.4546184428742051,0.2918284754929501,0.391943840454973,0.05858335458456596,0.017729444782421305,0.0002380875213742,0.0002534275563966,0.0002616875752548,0.0002497189765010571,8.383517671141023e-06,-2.6550060615642775e-06,0.9999863035399832,0.9999853199919267,0.9999847903891272,0.9999855577727755,5.375211008985288e-07,1.7022947129816541e-07,0
36,0.0,0.00025224755370255997,0.00014357947311892887,0.20666779186763534,0.405573558462364,0.0,0.2470588235294117,1.0,0.3993010950336935,0.0002522475537025,0.9999853956494696,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00024752754292643996,0.00024870754562047,0.00026404758064285997,0.0002480332583667386,5.815116763918867e-06,-3.371436268657076e-07,0.0001400327803467579,0.00014094269099075663,0.00015144038454726087,0.00014025575953249047,4.6245907490531225e-06,-2.578762004131363e-07,0.19333502552668325,0.19666821711192128,0.2399997077200156,0.19476353620607095,0.016426147467912527,-0.0009523404529251476,0.3955551012474479,0.39812535512673136,0.42777852795758725,0.39618495772940987,0.013063230319643198,-0.000728431202402309,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.2117647058823529,0.1647058823529411,0.2117647058823529,0.025414669405520913,0.011764705882352932,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3841049388213128,0.4041146126178185,0.3264163067168693,0.40235595307166216,0.05097947871353954,0.009156645810412251,0.0002475275429264,0.0002487075456205,0.0002640475806428,0.0002480332583667286,5.815116763918845e-06,-3.3714362687498835e-07,0.9999856982796403,0.999985622622098,0.9999846390740416,0.9999856658549795,3.728444416936808e-07,2.161644078039215e-08,0
37,0.0,0.00025460755909062,0.00014526266935113694,0.2133341750381114,0.4103281370289087,0.0,0.2588235294117647,1.0,0.4996505670545752,0.0002546075590906,0.999985244334384,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025224755370255997,0.0002380875213742,0.00025342755639659,0.00024820183018017144,6.011344295680208e-06,1.137859740671797e-06,0.00014357947311892887,0.0001321487436267031,0.0001444283599827224,0.0001403749465851211,4.758854030778586e-06,8.746642016178278e-07,0.20666779186763534,0.16666949284477903,0.21000098345287338,0.19523970643253355,0.016980437691967137,0.0032141490286223913,0.405573558462364,0.37328480899646616,0.4079714365058049,0.3965216292327104,0.013442488132458278,0.002470692119171825,0.0,0.0,0.0,0.0,0.0,0.0,0.2470588235294117,0.2235294117647059,0.1764705882352941,0.22352941176470584,0.0254146694055209,0.011764705882352943,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.3993010950336935,0.4813677137795683,0.3505066142074526,0.42366223204982256,0.05655915605450554,0.012174020327980128,0.0002522475537025,0.0002380875213742,0.0002534275563966,0.0002482018301801571,6.0113442956755145e-06,1.1378597406642795e-06,0.9999853956494696,0.9999863035399832,0.9999853199919267,0.9999856550467591,3.854258476032699e-07,-7.295548762229658e-08,0
38,0.0,0.00025460755909062,0.00014526266935113697,0.2133341750381114,0.41032813702890886,0.0,0.2705882352941176,1.0,0.4571527101424541,0.0002546075590906,0.999985244334384,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025460755909062,0.00024752754292643996,0.00024280753215031998,0.0002498875483145,5.900013470150014e-06,1.053573833955354e-06,0.00014526266935113694,0.0001400327803467579,0.00013622990867884202,0.00014166534096687756,4.671417006419718e-06,8.06200511365365e-07,0.2133341750381114,0.19333502552668325,0.18000225918573115,0.20000140869715932,0.0166659579261901,0.0029760639153911077,0.4103281370289087,0.3955551012474479,0.3848130072612499,0.4001666477709474,0.013195501955811631,0.0022773005299844265,0.0,0.0,0.0,0.0,0.0,0.0,0.2588235294117647,0.2352941176470588,0.188235294117647,0.2352941176470588,0.02541466940552086,0.011764705882352924,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.4996505670545752,0.3841049388213128,0.3424782541675844,0.44004429718908966,0.04443309249513333,0.004164574711870936,0.0002546075590906,0.0002475275429264,0.0002428075321503,0.00024988754831448574,5.900013470143315e-06,1.0535738339464314e-06,0.999985244334384,0.9999856982796403,0.999986000909812,0.9999855469645551,3.7828771411873856e-07,-6.75513774461931e-08,0
39,0.0,0.00026050757256077,0.00014922396224652094,0.23000013296430155,0.42151772855472386,0.0,0.2823529411764706,1.0,0.5287463286417695,0.0002605075725608,0.99998486604667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00025460755909062,0.00025224755370255997,0.00025342755639659,0.0002508989791950971,7.094049906720319e-06,2.697149014925724e-06,0.00014526266935113697,0.00014357947311892887,0.0001444283599827224,0.00014235042700456305,5.4336283534599e-06,2.0107697935907147e-06,0.2133341750381114,0.20666779186763534,0.21000098345287338,0.20285843005593476,0.02003879107562236,0.007618723623401198,0.41032813702890886,0.405573558462364,0.40797143650580486,0.4021018323493645,0.01534854487764644,0.0056798861475115744,0.0,0.0,0.0,0.0,0.0,0.0,0.2705882352941176,0.2470588235294117,0.2,0.24705882352941175,0.02541466940552086,0.011764705882352943,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.4571527101424541,0.3993010950336935,0.4546184428742051,0.45063399515588454,0.05585166513822142,0.01575038460824599,0.0002546075590906,0.0002522475537025,0.0002534275563966,0.0002508989791950857,7.094049906723282e-06,2.697149014925001e-06,0.999985244334384,0.9999853956494696,0.9999853199919267,0.9999854821152327,4.548450501465333e-07,-1.729315263502893e-07,0
40,0.0,0.00026404758064285997,0.00015144038454726084,0.2399997077200156,0.4277785279575873,0.0,0.2941176470588235,1.0,0.6041149849029877,0.0002640475806428,0.9999846390740414,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026050757256077,0.00025460755909062,0.00024870754562047,0.00025309041276972425,8.528578775801569e-06,3.792865802239298e-06,0.00014922396224652094,0.00014526266935113694,0.00014094269099075663,0.0001438500975126351,6.351488388757827e-06,2.7835886711931248e-06,0.23000013296430155,0.2133341750381114,0.19666821711192128,0.20904864299994824,0.024090950938810855,0.01071383009540794,0.42151772855472386,0.4103281370289087,0.39812535512673136,0.40633799989662955,0.017941253658363538,0.007862892502302163,0.0,0.0,0.0,0.0,0.0,0.0,0.2823529411764706,0.2588235294117647,0.2117647058823529,0.2588235294117647,0.025414669405520847,0.011764705882352932,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.5287463286417695,0.4996505670545752,0.4041146126178185,0.4792054769109087,0.07571273039869827,0.025549150289997595,0.0002605075725608,0.0002546075590906,0.0002487075456205,0.0002530904127697,8.52857877579716e-06,3.7928658022392766e-06,0.99998486604667,0.999985244334384,0.999985622622098,0.9999853416083676,5.468218988885073e-07,-2.4318495888789384e-07,0
41,0.0,0.00026050757256077,0.0001492239622465209,0.23000013296430155,0.42151772855472397,0.0,0.3058823529411765,1.0,0.602143793410332,0.0002605075725608,0.99998486604667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026404758064285997,0.00025460755909062,0.0002380875213742,0.00025629327722494856,5.694135282911028e-06,2.444291294776437e-06,0.00015144038454726084,0.00014526266935113697,0.0001321487436267031,0.00014628941445832334,3.923291513486794e-06,1.687737908976327e-06,0.2399997077200156,0.2133341750381114,0.16666949284477903,0.21809587730273713,0.016084407185025747,0.006904468283707354,0.4277785279575873,0.41032813702890886,0.37328480899646616,0.4132284169763807,0.011082247799391485,0.004767407587074668,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.2705882352941176,0.2235294117647059,0.27058823529411763,0.025414669405520875,0.011764705882352964,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.6041149849029877,0.4571527101424541,0.4813677137795683,0.4964592025724463,0.08890052710526786,0.039030003753315695,0.0002640475806428,0.0002546075590906,0.0002380875213742,0.00025629327722492855,5.694135282924001e-06,2.4442912947857103e-06,0.9999846390740414,0.999985244334384,0.9999863035399832,0.9999851362521799,3.6508754268876444e-07,-1.5671919582255503e-07,0
42,0.0,0.0002616875752548,0.00014997572500056644,0.23333332454953956,0.4236412569996653,0.0,0.3176470588235294,1.0,0.5878667690187612,0.0002616875752548,0.9999847903891272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00026050757256077,0.00026050757256077,0.00024752754292643996,0.0002583161389861428,4.437634978774314e-06,1.7700040410449992e-06,0.0001492239622465209,0.00014922396224652094,0.0001400327803467579,0.00014770983512315313,2.962925039863599e-06,1.1888948797073116e-06,0.23000013296430155,0.23000013296430155,0.19333502552668325,0.22380992002028804,0.01253513033863661,0.0049997873778570324,0.42151772855472397,0.42151772855472386,0.3955551012474479,0.41724072494098313,0.008369469714374515,0.003358309628293315,0.0,0.0,0.0,0.0,0.0,0.0,0.3058823529411765,0.2823529411764706,0.2352941176470588,0.28235294117647053,0.025414669405520878,0.01176470588235297,1.0,1.0,1.0,1.0,0.0,4.8870404991229254e-17,0.602143793410332,0.5287463286417695,0.3841049388213128,0.5255680354577962,0.07876168259853525,0.03277306247954469,0.0002605075725608,0.0002605075725608,0.0002475275429264,0.00025831613898612857,4.437634978785387e-06,1.7700040410535818e-06,0.99998486604667,0.99998486604667,0.9999856982796403,0.9999850065535352,2.845252474763439e-07,-1.1348631420090816e-07,0
